Unnamed: 0,IdPost,Thread,Content Cleaned,Label,Sentiment
8263,48804418,5079873,"Yeah, I hold doors open for the elderly and women my dude.",0,0
8264,24876336,2716956,Post his phone number in an adult chat room and say he's a horny girl looking for phone sex.,0,0
8265,48793305,5078873,"Damn she trippin, already saying i love you and it's been 4 days? fuck you giving her? dick game too strong or what, lmao

But for real, girls like that are risky, type that will say she'll commit suicide if you try leaving her after being with her for a while, she seems to get attached easy.. watch out op, risky business",0,0
8266,48793217,5078873,"So I just started dating this girl for 4 days now, and shes already saying ""i love you"" and i usually don't reply / play it off when she says it, it's not that serious yet and I'm still trying to find out if the relationship will go on for a while and shes already saying this shit lol, anyone have any advice? 


Shes very emo, and has gone about how she attempted suicide and shit before, I feel like I should back out before it actually leads into something serious and she ends up doing something bad because I broke up with her or something like that, but I do like her.",0,0
8267,41959075,4406489,"   

Bit of Sarcasm, eh???  I need a girl 2 hold a piece of paper with face and about 50 pics+...
         
Good Luck with that         ",0,0
8268,41958659,4406489,CAN SOMEONE SEND ME A LINK TO A GIRL HOLDING A PIECE OF PAPER AND HER BOOBS IN THE BACK BUT NO FACE PLEASE I AM TRYING TO REEL THIS GUY IN,0,0
8269,43338071,4538553,"Hello,

I've done this for everyone, l33ts/ub3rs, and now it's time for ub3r only.

I'll be shouting you guys out on my snapchat story.

NOTE: I use the snapchat to eWhore on, so 75% of the guys will send dick pictures, however I have a few girls who send nudes daily. Point is, if you're going to complain about dick pictures, don't ask for a Shoutout.

Story gets 1k views within its first 5 mins, so ill probably give people 5-10 minute shout out so they can get a guaranteed few hundred adds.

If you want this done, let me know. 

If you're l33t, or a member, check out my signature for cheap shoutouts.

Thanks!",0,0
8270,4352458,447753,"   

wow that sucks i just had some lady and she was like ok ill forword you to tech support then the guy just asked whats wrong he said ok and asked for shipping info lol. I just said my mouse Physically gets stuck and i have to pull on it to get it to un click.",0,0
8271,39358161,4159400,"OMG I'VE GOTTEN THIS GUY BEFORE, WAS HE SITTING IN A CHAIR AND TALKING ABOUT A GIRL THAT HE DIDN'T WANT YOU TO CONTACT EVEN THOUGH YOU DIDN'T SAY YOU WERE GOING TO? l0l0l0 omfg. He did the same thing to me!",0,0
8272,39357553,4159400,"LOL guys, i was trying to ewhore when some random guy added me to skype.

The little perv told me that i looked like one from his work and he had stoled her panties and hided it.

So we was chatting a little and i showed myself on cam and i did not do anything at all, it was just the chat loop and a wave. After that he takes her panties on and starting masturbating?? wtf? didnt show anything

The best thing that he looked like Spencer from The king of queens, living at his moms apartment or something. A poor little man in a chair.

I didnt take any pictures as i wont hang someone out, but i feel that i had to tell about this.
Wearing a girls panties and masturbate to a loop, seriously?",0,0
8273,39370885,4159400,"Omg hhahahaha i've seen that pudgy bastard before lawl, He stringed me along for 2-hours and never paid. CUNT!!
Wait wut? he's wearing womens shit, dafuq? sickkkkkk... Now i'm not sure if it was the same guy :/",0,0
8274,48809036,5075451,"   

I know people do have certain problems like that, asking for advice isn't a bad thing but doing it at certain's times like the OP said is dumb, any girl would be pissed over that. And yeah learn to get the point, and try to be polite in your post because at the end of the day you are still a retard.",0,0
8275,48760073,5075451,"   

So what if he is? Fuck off it. Cuddling and kissing is adorable, and women love it more than anything.

It was intentional.",0,0
8276,47421856,4945516,Looking for a stat instagram with a girl or luxury niche with around 10k followers my budget is around $80-100 dollars,0,0
8277,41937710,4404611,use addmefast and social media accounts about your girl profile. redirect them to your kik.,0,0
8278,20001553,2217156,"Hey guys.So I met this guy on a chat site and ewhored him for $15 for a 1 hour cam show which I didn't gave him.I just gave him a 5min. Show coz tht was all I had.I made an excuse that my cam is not working and I ll do the show 2maro.My girl looks under 18(I told him I m 20).I ve got his brother's name,sister's name an cousin's name too.I m thinking I should talk to him as the girl's dad and bm him.The only thing I am thinking on is that I didn't use a vpn in this whole thing.So i m a bit scared to bm him.What do you guys say?Should i go for it or no?BTW,We talk to each other on skype.",0,0
8279,41951738,4405706,Im fucking confused right now... wheres the girl holding the paper?,0,0
8280,41952776,4405706,"None! For example, if you sent me a bunch of pics but were random girls who look different holding a sign, if i sent them all to someone trying to e-whore then they would instantly know its not real so i want a pic all of girls that look like eachother, sorry for the confusion",0,0
8281,41952508,4405706,"   

WHAT KIND OF FUCKING "" SAME GIRL "" ARE YOU TALKING ABOUT",0,0
8282,41952370,4405706,i dont have a pic of the girl lol im asking if anyone has a pic of someone holding paper but it must be the same girl not different girls,0,0
8283,41951883,4405706,"I can give you bunch of girls holding signs. Some of them don't show their face, with those pictures you can easily fool them.",0,0
8284,41951701,4405706,Great post bro! May I ask where the fuck is the girl you were talking about,0,0
8285,47408108,4944238,"HQ unsaturated Picture Pack OF a cute hot black girl gamer called Rebecca
includes 20 pics with toy play etc  for 5 dollars ONLY

PM me if you are intressted in this pack 

Preview:    ",0,0
8286,48807530,5080094,"i've gathered some information OP.

the person is indeed a female.",0,0
8287,48807341,5080094,let me just code a gui in visual basic to track the womans face,0,0
8288,48807954,5080061,"A smart women is a great investment
So yeah wait for the right one
You don't want a girl with whom you end up clicking up selifies all day
Build an empire together

At least, that's what I think",0,0
8289,48807051,5080061,"   

no problem my man, im the same way, im not into the chicks that are at the local parties, try meeting some girls in the library, or just some chicks that are smart and actually have goals in life besides get fucked up at parties.",0,0
8290,48806984,5080061,"   

Nahhh, hes not an oddball, I know exactly what OP means. 

OP - You needa stop looking at girls from parties, look at females from your school, females that have established working job, at their workplace (so go to the mall and just hit on every bitch that helps you find clothes to wear at sears).
Im assuming thats like what your into OP?",0,0
8291,48806949,5080061,"Easy OP;
You can meet women at the post office, the mall, at any retail store, in class, on public transportation like a train, at a gallery, at the grocery store, at the laundromat and at a poetry reading. Basically OP, no matter where you're at or what you're doing you always have an opportunity to meet someone.",0,0
8292,48806927,5080061,"So lately I've been faced with a bit of a problem. A few of my closest friends have started getting into relationships (Not for the first time, just got girlfriends) and at first this never really bothered me. It has been about a week and a half and now my friends spend a lot of time with their girlfriends instead of our group. I scroll through my instagram feed and see how happy they are. 
I would really like to be in a relationship as well but the thing is I don't have a crush on anyone and none of the girls that I know really impress me. So my question is, where could I meet more people? I go to parties and do talk to girls, but as I said, I am not interested in any of them. Any advice? One last thing for anyone wondering, I'm 17 years old.

P.S. sorry if I made any grammatical mistakes English is not my first language.",0,0
8293,48805865,5079962,"Every time before I go out to hangout with a  girl or with my friends I do the 3 S's.


Shit, shower, shave. 


Am I the only one that does this routine or am i weird",0,0
8294,47312187,4935011,"the man is 38 years old 
woman is 34
we can do shipping world wide, they are legally ours and we can easily sign them to you


buy them now for $20,000

they would make good parents or to look after your cat or w/e",0,0
8295,17398367,1824331,"I have camdecoy 100 % working nov 2011 !!!

   

This is a great copy of cam decoy !!!!

more then 15 girls

--",0,0
8296,16795404,1824331,"nice video, don't need the pack, but the girl looks hot!",0,0
8297,17398379,1816861,"I have camdecoy 100 % working nov 2011 !!!

 

This is a great copy of cam decoy !!!!

more then 15 girls

--",0,0
8298,48795654,5079042,Congratulations to your brother and family send them my condolences. I hate to ask but is this a girl or boy? I can't tell.,0,0
8299,47265501,4930626,"Bumped
Pennies
Gimmie
Nude
Nudez
Blackgirls
Smalltits
Fetishes
Stopping
Preached
Unsuspending
Camshow
Kiera
Aggy
Tisk

All payments will be btc only, will not go first. Just offer please!",0,0
8300,48791008,5078699,"   

Do you remember when I stole your girl too",0,0
8301,48803943,5079786,"I once put a password in the bios for one of the computers when i went to high school. I locked the PC out from use, few days later i unlock the PC and a girl got blamed for doing it lol",0,0
8302,291738,36043,"I would just get on xChat; and get them to DDoS MySpace for a bit
Next; I'd sit outside and listen for the cries of many teenage girls as they get timeout errors.
Next; I'd fucking lol
				
				
				

ayyyy lmao.",0,0
8303,19869052,2201986,"NEVERMIND, SorryHey, I was wondering if someone can send me a nice video of a hot girl masturbating. If you can pm me please i need it so please hurry. xD",0,0
8304,19756358,2189454,"Can anyone send fake girl video for manycam... I want to use it for Chatrullete...

On video, girl must typing... Maybe 2-3 videos... 1. Typing, 2. Showing tits, 3....


Thanks...",0,0
8305,19823770,2196832,"well this kid seems like he can hardly type correctly, let alone hax me lol.. there's no possible legal trouble he can get me in is there? i'm pretty sure the girl i ahve is over 18 anyway",0,0
8306,48734131,5073487,"Hi there, thanks in advance for reading my post, and I welcome every and all comment(s)  :)

First of all, I'm dating a girl (for two weeks now, after knowing her for a little bit more than a month)  at a college of roughly 80 percent men, and 20 percent girls. Competition is moderately fierce here, so right there this adds to my stress as the man in this relationship.  Luckily, there really isn't a ""reacher"" or ""settler"" based on our looks, we're pretty similar in that sense, however I've got much more of a personality than she does.  I'm assuming this is what sets me apart from the majority of others here at this college.

My problem is the following - when we're in groups of people, I'm always the one to initiate any and all form of contact to signify our status to others, and she basically never reacts to hugging or ""shoulder touching?"" (grabbing the others' shoulder and pulling in) - positively or negatively. She's also more social with the others around when we have get-togethers with other college friends of mine. I'm kinda okay with this because at night, alone, she's slightly more affectionate and shows her generally positive feeling towards hugging/kissing/cuddling and seems more 'into' it. (1/5th of the time I can get her to be the one to kiss me) However, in groups, it feels awkward as she doesn't really react at all.  She doesn't do anything to give off the feeling that she doesn't like it, but there's nothing on the other side of that stick either - nothing positive from her.


I asked her about this one evening while we were alone and she says ""its the mans job"" to initiate, and when we're in groups she does actually enjoy the hugging & contact.
Now, she also brought up the fact that her past relationship, the guy would always start everything, so that's what's she's used to. She basically did whatever he said, this includes most sane/normal sexual favors. Is this just something that will change as she becomes more comfortable with me?  I have the ""woman should be equal to the man"" idea in my head, and she has the ""well, he's the man"" picture in hers.  If 80% of communication is physical, then I'm getting some bad signals...

I feel that during the day that she isn't really in to our status, but when I can get alone time with her, it's pretty good and I'm very glad I have her...
Any tips for opening her up, and getting her to show me some affection? Its getting to me and I'm not as happy as I imagined I would be while being in a relationship.

TL;DR Girlfriend who's said she's in it for the long haul thinks the man should be doing most of the work in our relationship and I need help trying to get her to be more comfortable with me and affectionate in public.  I don't feel much love from her.

Please ask me any questions if you need more information. 


Thanks again!",0,0
8307,5621672,36043,"Would ddos any justin bieber vid on youtube or fan site wtf things about him , millions of teen girls will cry :D",0,0
8308,48800638,5079437,"Ask her what is something she is wanting to go out and do?
Women usually like it when you give them the decision.",0,0
8309,28907660,3100588,"Good luck with sales. Maybe putting the prices out or pics of the girls would help.

Also try a vouch copy or something",0,0
8310,41927746,4403520,"Let's start from here.

1. ""APPLIED FOR L33T"" Wtf? You can't apply for l33t,just buy it. -.- (signature)
2. Do you pay 10 USD or 10 AUD?
3. There is no need to pay someone to 'teach' you how to eWhore,it's simple as fuck.
Pretend you are girl and make him pay you by using fancy words and other shit.
..It's not rocket science but whatever,your money your choice. 

   ",0,0
8311,41927740,4401953,"I got caught by my mate, he thought they were all girls I was talking to that sent me them LOL.

I see a lot of people posting about getting caught on this website, My parents know, they actually stalked my profile and history and are okay with it seeming as I only really go in either the lounge or lounge type sections to just chat, or I'm in programming sections learning :)",0,0
8312,48786218,5077039,Good for you Shadow. I'm still doing all 3 and I'm 26 years old. I barely drink. I smoke a pack of cigs around every 3 days. I only smoke weed but I will do acid or molly if I have a girl joining me. Also I been vegetarian for almost 2 months now. Next I will aim for tobacco. It's hard to stop smoking when life is very stressful.,0,0
8313,48797472,5079217,"Dude you just need to do everything,no one at HF could help you.
Fight for your girl,you just said you can do anything and now you are running.

Go and stop him rather than making and account here and asking for help.
you must be having some friends call them and fuck that person and if your friends don't help you at this time go fight alone and don't ever look back at your friends.

I was at your i would rather take my bike and rip that boy.
It doesn't matter how much you get beaten,what matters is are you trying to protect your girl or not.
You must be more protective than you are now.",0,0
8314,41908377,4401953,"So my mom went through my phone and found all these e-whoring pictures that I 'attempted' to use to ewhore people over kik.
I told her exactly what I was doing, and tried to convince her that I'm not doing anything wrong, and that it doesn't hurt anyone.
She's so convinced that I 'hacked' some girls webcam and stole her pictures -.- and I tried to tell her that I downloaded them.
I'm now fucking grounded because of these stupid pictures.

So, tell me. Have you ever been caught, and what happened?",0,0
8315,47226753,4926952,"Hello,

I'm selling my League of Legends Account. It exists since Season 1, I've got the Season 1 Icon.

Skins: ( pictures)

Silverfang Akali
Crimson Akali
Frostfire Annie
Amethyst Ashe
Safari Caitlyn
Mythic Cassiopeia
Nightraven Fiora
Enchanted Galio
Mafia Graves
Nightblade Irelia
Victorious Janna                        RARE
Jaximus
Traditional Karma
Phantom Karthus
Pre-Void Kassadin
High Command Katarina
Judgement Kayle                      RARE
Kennen M.D
Dragon Fist Lee Sin
Mafia Miss Fortune
Victorious Morgana
Void Nocturne
Workshop Shaco
Ironscale Shyvana
Warmonger Sion
Riot Girl Tristana
Blight Crystal Varus
Heartseeker Vayne



   
   
   

I only accept money via Paypal.

If you have further questions, contact me via skype: reimebude.

Scammers, please don't bother wasting my time.",0,0
8316,25360769,2762892,"   

Yes, they are most likely selling 45 year old pedo slaves. Unlike me, I am selling nice 18 - 20 year old female slaves.",0,0
8317,25345850,2762892,"I am selling slaves - had em for months now so they won't disappear.
Proof:    

Price for each slave: $0.50 - SERVER MUST BE FUD.

PM me to order - if you are trusted I will go first. If no, then you will go first.

* 4 are females - if you request females I will locate the female ones, send em ur way!",0,0
8318,23281808,36043,"First : Do some kind of Pay Per Click or Pay per download
Second : Threaten big companies to take them down ( if possible )
Third : Give some money to charity and become the greatest Internet Robin Hood.
				
				
				

I like my girls like I like my report cards.",0,0
8319,48797231,5079187,I suggest Victoria Secret for the Females.,0,0
8320,48767255,5076581,"seriously?


DO this,

Don't tell her anything. Invite her over or go over to her house and hang out. You guys will probably watch a movie or something. She will more than likely try and sleep with you. (If she is as interested as you say she is) When shes kissing you and stuff tell her you arent interested in a relationship and this would be a FWB type of deal. At that point in time she will likely be cool with it.

Just be sure to wrap your dick. Women are bitches.",0,0
8321,41920929,4402946,"   

Not really.. People like to watch LIVE girls do things to them selves.

I personally think you'll make more from using VCW's.",0,0
8322,19823830,2196880,I'm looking for a pack with a girl in it that's 18 years old so it's not child porn. lol wanna be as safe as possible.,0,0
8323,48791434,5078632,"   
vitamin d....eeez nuts!
hah got em!

No seriously, Victoria Secret. What girl doesn't love VS Pink?",0,0
8324,48791136,5078632,"My woman says chocolate and a cute stuffed animal, or if she likes to read find out what kind of books/ authors she likes. Hope this helps, OP.",0,0
8325,48790190,5078632,if she likes pokemon or invader zim alot like half the girls i know thats an eazy thing >.>,0,0
8326,4179367,435527,"   
Again with the bad grammar. ""Because he did it too. ""suck your mom's dick. When did women have dicks ?",0,0
8327,8591650,926779,"Gamertag Market

Description: I have some nice decent gamertags you might like for a low cost. If you dont have any money i always appreciate some trades.

The GTs

Seducing Women
Parodit
Factured
Shave Blade


Images of the accounts will be provided by request.

Please offer me.

   ",0,0
8328,44456362,4648893,"Ok so this is not some complicated hacking tutorial this is actually pretty simple and is just a very drawn out version of e-whoring. Basically it takes 3 steps.

1. Pose as a semi-attractive women and add find your target (they must be single) 
2. Talk to him get his trust and ask them out im not kidding I've done this many times and most of the time they'll say yes.
3.Ask...literally ask they will do anything to stay with you normally what you can do is just get their facebook make up some sort of excuse such as I need to make sure your not talking to any other women or some other bullshit. and just try their facebook pass on their email. there's tons of different ways to get them just be creative! There's no need too do any sort of hacking well,besides some s.e",0,0
8329,41884094,4399013,"There's actually a fetish for ""financial domination"". A female friend of mine got contacted by some dude a long time ago, and he wanted to be her ""financial slave"". He didn't want pictures or videos or anything. Just that she demands shit from him (over e-mail, mind you). Seeing as she is one of the sweetest girls I know, she didn't have the heart to ask for much. At first she was afraid it was some kind of scam, so I helped her make an anonymous paypal account for her. 

So yeah, there's some seriously fucked up people out there.",0,0
8330,19812667,2195610,"Hey guys, I am looking for a pack of the SAME GIRL of few pictures and a video, I'd be so grateful to one who would like to share me a VIDOE + PICS of the SAME GIRL! thanks guys, help me out, am so frustrated ! :(
anyone post up and help this poor little guy?",0,0
8331,27310080,2941372,"   

Right, but Nessus is great if you're just scanning a small subnet which does not have firewalls or any kind of IDS or IPS for that matter. IMHO I don't think OP wants to hack into a large subnet.

--
Check out my Sexyy Introduction / GFX thread (With the Girl in my Avatar) -  Link  
(Takes you to my thread here on HF)
--
				
				
				

   ",0,0
8332,27309280,2941372,"Nmap is a really powerful tool if you have some information about your target, and its also quite vast. But if you just want a complete network scanning 'arsenal' you should check out ""Nessus Scanner"" it works in conjunction with Metasploit and it does usually give you every detail you need about your target and it will suggest what are the possible attack vulnerabilities and vectors.

Heres the link to the website -  Nessus Scanner  

--
Check out my Sexyy Introduction / GFX thread (With the Girl in my Avatar) -  Link  
(Takes you to my thread here on HF)
--
				
				
				

   ",0,0
8333,19397889,2149104,"   

I just think to myself that they're all just peados wanting to see an underaged girl strip. They don't deserve my sympathy xD",0,0
8334,28800640,3090252,"Offers Only.

PP & LR Only

No Trades

Contact:PM or AIM:Hatre.d(Better)

Will show full proof for interested buyers.

Twitters
Spoiler  (Click to View)  
@Shroomish
@Girdle
@3d9
@Imputing
@Imputed


Emails
Spoiler  (Click to View)  
acted@live.com
authorised@live.com
badgers@live.com
bunt@live.com
bunted@live.com
chamber@live.com
crinkle@live.com
females@live.com
frankie@live.com
glowed@live.com
gulp@live.com
gulp@live.com
jiggle@live.com
knights@live.com
kurt@live.com
llamas@live.com
nibble@live.com
picks@live.com
pipeline@live.com
pregnant@live.com
sesame@live.com
shaking@live.com
shifted@live.com
skiing@live.com
tiptoe@live.com
viewer@live.com
whack@live.com
sucked@live.com
Smelled@live.com
bass@windowslive.com
callum@windowslive.com
chaos@windowslive.com
eminem@windowslive.com
fury@windowslive.com
gamma@windowslive.com
loaded@windowslive.com
mods@windowslive.com
speakers@windowslive.com
special@windowslive.com
text@windowslive.com
trolled@windowslive.com
yellow@windowslive.com


Intagrams
Spoiler  (Click to View)  
countries
Tenure
lairs
caked
endorse
reopen
damaging
certification
authorization
successfully
theaters
prohibits
resumed
converted
b3o
b1x
b8e
axf
qhy
aoj
aq6
av9
b5a
b1o
bf8
1ic
b9u
dzf


Tumblrs
Spoiler  (Click to View)  
Slashed
introduces
repayment
insists
citing
broader
iwz
iyy
jtq
jvq
jyq
jzq
jzt
jzv
0v1
bqv
iwq
iwv
Alot of 3 Chars PM for FULL list.


Pastebin's(Will sell these for $2 each)
Spoiler  (Click to View)  
Stoned
atm
cbf
Tasty
Beer
Eminem
Sold
Away
Eyes
Drink
Cub
Bots
Socks
Other
Born
School
Russia
Phone
Public
Mate
Jump
Afraid


GTs
Spoiler  (Click to View)  
Deposits
reappoint


Skype's
Spoiler  (Click to View)  
Billabong


Twitch's
Spoiler  (Click to View)  
Imprisonment
Authorization",0,0
8335,41910842,4402115,"On steam? Lol no, probably not. There aren't many girls on steam and people who are smart enough to use steam are probably smart enough not to send their money to a random account. Good luck though.",0,0
8336,41908899,4401937,I can make some if you give me some pictures of girls holding the paper? Haha :) PM me,0,0
8337,48788886,5078523,"Not sure how non-UK residents will take this but as a British man myself, I die laughing every single time I watch this video.


   


Spoiler  (Click to View)  
More Info:
""You want to see state of our Wes!"" = Referring to someone named Wes, apparently upstairs who is in a worse state than Jordan (main man) is.

Woman threatens to call Jordans father to which he responds brilliantly to.",0,0
8338,48784669,5077788,"If you would really love the girl you're with now, you wouldn't be asking us this dumb fucking question. You're obviously a fucking manwhore looking for approval of cheating on an online forum.",0,0
8339,48782139,5077788,"   
just bring it up now. If you come across weird, what's the problem? you have a girlfriend so why would you worry about that girl thinking you're weird.",0,0
8340,48781944,5077788,"If she starts sending hearts or whatever, throwing in cheeky messages, then it's time to tell her you have a girlfriend.

Otherwise, you'll just seem like you think all girls like you.",0,0
8341,48781199,5077788,"So I'm in a long distance relationship with a girl right now who I'm very close with. We connect on a ton of levels and I've got no problems with the relationship.

The problem is with another girl. She goes to school with me and was in three of my classes this year. She never spoke to me once but at random I got a friend request from her on Facebook which I accepted. Then she followed me on Instagram and starting liking all my photos on IG and posts on FB. Then, she messages me and starts complimenting me in ways that are clearly not out of pure kindness.

Obviously I'm not interested in her because I have a girlfriend but I have no idea what to tell her. She hasn't directly made any passes to me so telling her I have a girlfriend seems like a bad idea since she could easily turn around and say she was only saying what she did out of friendliness..

So far what I've been doing is just replying to her compliments with thank you's, but what's strange is that all of a sudden she stopped saying anything. I'm thinking she might have scrolled down through my posts and seen one of those ""26 things about me"" posts where I indirectly mentioned I was in a relationship. It's plausible since she was liking my latest posts.

Below are some screenshots of a large portion of the pretty short conversation we had.
   

Any ideas?",0,0
8342,28943009,3103966,"Hey guys,

Selling a female elementalist level 66 on Guild Wars 2, it is my account and I know all the details

Also selling a few EU LoL accounts by these names:
Bomb
Bench
Mother
Grandfather
Jared Leto
Siege Minion
Mysterious
Bow
Nib
DDD
Betty

Let me know guys, cheers.",0,0
8343,41863596,4397492,"   

Oh, you mean a Paid VCW.. Alright, I see what you're trying to say.. Yeah unfortunately, I don't..

Your best option is to find a girl who is willing to do this for you.. I doubt you will, but if you do you'll be one lucky man!",0,0
8344,41863251,4397492,"Hi guys i can't pm you cause i  don't have post 25 message and don't want to flood just to send you a pm so i post here sorry if it's not correct.

So , first sorry for my bad english i'm french.
I need some advice about e whoring i have post 2 questions in this forum but no answer so i try with you maybe you could be help me.

I have restart e whoring since thursday last week and in nearly one week i have made 900 euros (over 1000$) ans i have 2 problem.

First, where i can find a payant vcw with the same girl who have 2 or three different show minimum cause now with contact i have i have just one video and they are not stupid if i put the same video.....

And my second question i use amazon gift card for the payment but i think in few times if i continue like that amazon will be suspect me about fraud if every day i put 3 or 4 or more amazon gift card on my account. So what other payment methos there is i know paypal but i think it's complicated with a fake account and a real to transfer etc...
Are there others method to recuperate the money of my contact? Do you think if i continue like that amazon could be suspicious about me cause it's my real account i use until now to put the amazon gift card?

Thanks in advance for you answer :)",0,0
8345,41899794,4401154,"So far i made $10 in 4 hours and i keep getting asked for a skype show and i have no idea how to get a fake girl for webcam, also i have no idea on what VCW is or where to get one. Please help          ",0,0
8346,19733197,2186915,"thanks am still looking, the video and pics should be from the same girl/women",0,0
8347,48772816,5077057,"   

You're too obsessed with that girl xD

P.S 
We recommend you take the time to read the  HF Help Documents   section. The answer to your questions should be contained in there.",0,0
8348,19743310,2188045,"This is the girl from the pack
   ",0,0
8349,8337821,232221,"doesnt change the icon for me :(
				
				
				

 CLICK HERE    <-- my new ""Wormtongue's all new improved social Engineering book: girls Online $5 (takes you to my hackforums sale thread)",0,0
8350,19711947,2184623,"Anyone who where I may be able to find  a girl willing to do this, and is willing to be nude? I can't think of where to look now.",0,0
8351,41898267,4400939,"My fault guys, I did not see that someone just asked this question. Talking about their paypal being ghosted. I think it just has something to do with my philosophy of how a woman acts.",0,0
8352,47029277,4908762,"Current stock: 
b*con@msn.com (Oink Oink) - $15
h*rny@live.ca (ohhhhh babbbbyyy) - $10
m*xico@live.ca (tacooo) -$10
bo*bies@live.ru (What do mean really like on a womans chest?) - $10

Payments are accepted in bitcoin and paypal.
All sales are final.",0,0
8353,19675580,2180555,"didn't find much thanks anyway,i want the thread with that mature women with ugly breasts,i remember the guy painted with red the name on the breast",0,0
8354,48753107,5075303,"   
What fucking tips do you need? Type in Google 'jelqing' apart from that I don't know tell your girl to stop complaining already, be the man.    ",0,0
8355,48752980,5075303,"OK, so what I'm getting from this thread is that op is young, he's got a small dick however he does indeed have a girl. Don't be shy OP. It's just the way it is, your girl should respect that. She's a slag if not & yes I'm a fucking mindreader.",0,0
8356,46894747,4895151,P.M me i'll glady do this,0,0
8357,19659207,2178485,"Its fucking crazy, i got tricked but not with this girl ,

it was another black hair girl , she wrote my name on a paper lol:)

Luckely he passed me otherwise i would maby be on YT most dumps lols",0,0
8358,51643476,5336542,You look like that other girl on hf lol,0,0
8359,48784733,5078110,yea great idea i would do the same thing if i had girl in my life :P,0,0
8360,33074796,3527310,"Are you sure that this is the exact hash?
				
				
				

Help a computer engineering student ; it will cost you a click ~    

Feel free to pm me for women handling",0,0
8361,41854633,4396764,"I found a guy on this website, gave him a bullshit story about how am a struggling girl who needs money for college. He felt so bad he actually sent me 50 bucks for amazon with the description (enjoy your books and learn a lot) and he doesn't even want my (my ewhores) nudes.",0,0
8362,19608654,2172907,All people in this thread are or gay or female.,0,0
8363,48784406,5078072,Do you have any cute girl in your neighborhood,0,0
8364,48779642,5077643,sasha grey is always a fine woman to have on there,0,0
8365,12945747,1409821,"Just get a pack, tell her to do the phone/voice talking or anything which requires a girls voice.
Don't use her actual photos/videos though....",0,0
8366,12941566,1409821,"seriously, like everyone says, have her use another girls pics. why use her own body? it makes no sense when u can easily just both work over clients with picture sets you get",0,0
8367,19604310,1409821,Im sorry but any girl that agrees to eWhore has potential to later in life become a whore.,0,0
8368,48776249,5077342,"   

This, definitely this.

You'll even meet women there, sometimes stuck up as fuck though.",0,0
8369,41840332,4395256,"Good quality. The couple of pictures of the girl shitting is quite disturbing though LOL

Worth shooting a PM to this guy.",0,0
8370,41837653,4395256,10 packs of girls holding paper notes. PM me for download link. NO LQ MEMBERS,0,0
8371,48781378,5077799,"Like dude! None's gonna reply!That's honestly even a bit creepy, try tinder or Cougar sites(If you like'm that is, personally I don't dislike women a bit elder like 5-max20 years older than me...) anyway good luck and have fun.
Yeah.. Try Lovepedia(full of hornu gals)",0,0
8372,19598669,2171686,"I would like this too just a girl typing and waving ect.
I have the one in the pink room but if there is a less popular one that would bring in hundreds more for me a week.",0,0
8373,48781280,5077799,"Hey people

I dared posting on my facebook wall that I was seeking for a fuck/cuddle buddy

I only made the publication available for single girls in my friendlist

After 19 years being single and virgin I had enough and did this

Would you dare? Would you?",0,0
8374,48780965,4498049,"As for my two cents.. I'm in a long distance relationship with a girl and I have been for a while now. You can make an LDR work easily if you're close enough (emotionally), really like them and you put in the effort. We talk every day on Skype and we tell each other everything. We trust each other immensely and know one another like a book so cheating isn't really a worry for either of us.

My girlfriend lives on the other side of the country to me but the thing that pushes us forward and gives the relationship a kick is waiting for the chance to meet each other again. We know that there'll be a flight, and she might be moving to my city anyway some time in the next year so we've got goals to look forward to.

tl;dr: You can make an LDR work if you really want to.",0,0
8375,48384496,4498049,"They're not worth it. I've had 150+ girls go naked for me online, so why get into an online relationship? I mean, the long-distance relationships where you live an hour or two away and see each other on a regular basis, yeah, those could and probably do work. Sometimes, I sleep with girls outside of my town.",0,0
8376,42934503,4498049,"Longest relationship i have been into was like 6 months or something. I prefer to be good friends with the girls instead, less problem :)",0,0
8377,48780775,5077710,"with the way that gang is all over i suggest you just find another woman to like, it doesnt matter if he likes you or not if hes hinted to kill or fuck you up he and others will just up and do it for lelz, that or if his sister claims you did anything wrong it might go that way as well, EVERY relationship has fights eventually.",0,0
8378,42924701,4498049,"I think only nerdcore virgins like that kind of shit, unless you were talking to the girl when she lived near you then moved away. (In that case I think it's somewhat reasonable.)",0,0
8379,48780378,5077710,Ok there is this Hispanic girl that I really like. But her brothers in her photos on facebook are throwing up gang signs and have MS13 tatted on there bodies. I'm a white male so would I be ok dating her or what? I mean do you think they would be cool with it? It's not fake either cause she even said her family reps that stuff. So what would you do honestly??,0,0
8380,19529655,2163565,Do you have any more pics of said girl then I can fake the name to look like marker in photoshop,0,0
8381,41826911,4394239,"   

Nice neg rep. And you wouldn't think a horny 40-50 year old women sitting next to you looking at your e-whore pictures is awkward? Are you fucking twelve or have no social life?",0,0
8382,48719816,5072150,"   

Some drunk put it in when I was filling up gas at a gas station. When I got out after paying the lady he was poring wine in my fuel. 

Car is not road safe. I can barely get it up to 30mph on the way home and now it runs even worse.",0,0
8383,19579143,2169131,"Cam shows work way better but make sure you have pictures of the girl you use, not stills from the cam show. They'll ask for a preview. Give them the pictures and tell them they have to pay to see you live.",0,0
